query_id,query_language,query,ground_truth_doc_ids,retrieved_doc_ids,sw_rate,ret_top1_lang
1089236,zh-en,典型的metal roof installation cost,"[""7086953|en"", ""7086953|es"", ""7086953|zh""]","[""3213940|zh"", ""6189583|zh"", ""4271776|zh"", ""7922762|zh"", ""7921006|zh"", ""7086953|zh"", ""7529229|zh"", ""823854|zh"", ""2057453|zh"", ""6127500|zh""]",0.6666666666666667,zh
1089264,zh-en,sleep呼吸暂停治疗的类型,"[""7086646|en"", ""7086646|es"", ""7086646|zh""]","[""7086646|zh"", ""7574509|zh"", ""7991258|zh"", ""7561914|zh"", ""7671692|zh"", ""3573788|zh"", ""7854715|zh"", ""7141978|zh"", ""7574513|zh"", ""7215516|zh""]",0.16666666666666663,zh
1089277,zh-en,types railings,"[""7086510|en"", ""7086510|es"", ""7086510|zh"", ""7086512|en"", ""7086512|es"", ""7086512|zh""]","[""7086512|en"", ""7086510|en"", ""7554889|en"", ""7247793|en"", ""7889119|en"", ""7564809|en"", ""1765448|en"", ""7647188|en"", ""7082641|en"", ""4066013|en""]",1.0,en
1089286,zh-en,burnished define,"[""7086430|en"", ""7086430|es"", ""7086430|zh""]","[""7086430|en"", ""7929494|en"", ""1577292|en"", ""7655238|en"", ""7588985|en"", ""5453234|en"", ""7190728|en"", ""7684882|en"", ""7086274|en"", ""7846952|en""]",1.0,en
1089287,zh-en,phosphating类型,"[""7086428|en"", ""7086428|es"", ""7086428|zh""]","[""7690521|zh"", ""7086280|zh"", ""7993291|zh"", ""7272724|zh"", ""7085272|zh"", ""7107597|zh"", ""7105634|zh"", ""7206984|zh"", ""7663540|zh"", ""7579416|zh""]",0.5,zh
1089289,zh-en,payroll扣除的类型,"[""7086394|en"", ""7086394|es"", ""7086394|zh""]","[""7086394|zh"", ""7568887|zh"", ""297647|zh"", ""905234|zh"", ""1805336|zh"", ""7774324|zh"", ""5152998|zh"", ""7349992|zh"", ""7358018|zh"", ""7369987|zh""]",0.25,zh
1089292,zh-en,什么月份burning百慕大草,"[""7086364|en"", ""7086364|es"", ""7086364|zh""]","[""7086364|zh"", ""7927335|zh"", ""7949845|zh"", ""4590299|zh"", ""7865538|zh"", ""7989872|zh"", ""2600355|zh"", ""7978781|zh"", ""7093441|zh"", ""7234324|zh""]",0.19999999999999996,zh
1089300,zh-en,尸体中的types mortis,"[""7086280|en"", ""7086280|es"", ""7086280|zh""]","[""7086280|zh"", ""7245910|zh"", ""7939513|zh"", ""7611857|zh"", ""7714314|zh"", ""2962966|zh"", ""7557499|zh"", ""7555333|zh"", ""7129627|zh"", ""7946919|zh""]",0.4,zh
1089301,zh-en,burn pit side effects,"[""7086274|en"", ""7086274|es"", ""7086274|zh""]","[""7086274|en"", ""7866528|en"", ""7800723|en"", ""1577292|en"", ""7113061|en"", ""7477943|en"", ""7859835|en"", ""7366577|en"", ""5453234|en"", ""4631846|en""]",1.0,en
1089304,zh-en,蛆的types,"[""7086237|en"", ""7086237|es"", ""7086237|zh"", ""7086239|en"", ""7086239|es"", ""7086239|zh""]","[""7925573|zh"", ""7157871|zh"", ""7086239|zh"", ""7086237|zh"", ""7577557|zh"", ""7086280|zh"", ""7216810|zh"", ""7695072|zh"", ""5009404|zh"", ""7655809|zh""]",0.33333333333333337,zh
1089306,zh-en,types land surveys,"[""7086208|en"", ""7086208|es"", ""7086208|zh""]","[""7086208|en"", ""7086208|es"", ""7813158|en"", ""7529596|en"", ""248698|en"", ""7822644|en"", ""7403226|en"", ""7164719|en"", ""7742417|en"", ""5760990|en""]",1.0,en
1089313,zh-en,侵犯人权的types,"[""7086178|en"", ""7086178|es"", ""7086178|zh""]","[""7086178|zh"", ""7708322|zh"", ""7187955|zh"", ""7272822|zh"", ""7164845|zh"", ""7671593|zh"", ""7225096|zh"", ""1727593|zh"", ""7937250|zh"", ""7234933|zh""]",0.25,zh
1089325,zh-en,types fingerprints,"[""7086051|en"", ""7086051|es"", ""7086051|zh""]","[""7086051|en"", ""2763110|en"", ""3938307|en"", ""7836268|en"", ""7553085|en"", ""7579416|en"", ""7490543|en"", ""1454301|en"", ""450426|en"", ""7655987|en""]",1.0,en
1089335,zh-en,burger king delivery联系电话,"[""7085946|en"", ""7085946|es"", ""7085946|zh""]","[""7085946|zh"", ""7077823|zh"", ""7078672|zh"", ""7105586|zh"", ""7083824|zh"", ""7701977|zh"", ""7147550|zh"", ""7889109|zh"", ""7716369|zh"", ""7094624|zh""]",0.75,zh
1089336,zh-en,多dopamine的种类,"[""7085932|en"", ""7085932|es"", ""7085932|zh""]","[""7085932|zh"", ""7619606|zh"", ""8001984|zh"", ""1321129|zh"", ""7649474|zh"", ""7589281|zh"", ""7969020|zh"", ""7639428|zh"", ""7590555|zh"", ""7512156|zh""]",0.33333333333333337,zh
1089362,zh-en,types affect,"[""689908|en"", ""689908|es"", ""689908|zh""]","[""845751|en"", ""7535261|en"", ""7768183|en"", ""689908|en"", ""7119416|en"", ""7706314|en"", ""7661978|en"", ""7679740|en"", ""7741688|en"", ""2068052|en""]",1.0,en
1089369,zh-en,txu electric phone number,"[""7085569|en"", ""7085569|es"", ""7085569|zh""]","[""7085569|en"", ""7085569|es"", ""7085569|zh"", ""7667680|en"", ""7889109|en"", ""7116854|es"", ""7283066|es"", ""7079658|es"", ""7079658|en"", ""7571704|en""]",0.5,en
1089373,zh-en,tweezer definition,"[""7085523|en"", ""7085523|es"", ""7085523|zh""]","[""7085523|en"", ""7259583|en"", ""7217383|en"", ""7306816|en"", ""7520779|en"", ""7082463|en"", ""3405657|en"", ""7075540|en"", ""7234660|en"", ""7475494|en""]",1.0,en
1089374,zh-en,tv scandal,"[""7085516|en"", ""7085516|es"", ""7085516|zh""]","[""7309073|zh"", ""7897016|zh"", ""7385663|zh"", ""7860895|zh"", ""7505500|zh"", ""7461250|zh"", ""7522375|zh"", ""7349246|zh"", ""7755617|zh"", ""7091657|zh""]",1.0,zh
1089381,zh-en,turnbuckle定义,"[""7085448|en"", ""7085448|es"", ""7085448|zh""]","[""7195711|zh"", ""7244955|zh"", ""7997923|zh"", ""7800529|zh"", ""7339672|zh"", ""7339676|zh"", ""7251005|zh"", ""7153442|zh"", ""7993251|zh"", ""6146787|zh""]",0.5,zh
1089383,zh-en,邦迪援助reduction,"[""7085423|en"", ""7085423|es"", ""7085423|zh""]","[""7085423|zh"", ""7393434|zh"", ""7318089|zh"", ""7145230|zh"", ""7422674|zh"", ""7447995|zh"", ""7517701|zh"", ""7710258|zh"", ""7733435|zh"", ""7305445|zh""]",0.33333333333333337,zh
1089387,zh-en,tuned定义,"[""7085374|en"", ""7085374|es"", ""7085374|zh""]","[""7195711|zh"", ""7244955|zh"", ""7856485|zh"", ""7462294|zh"", ""7103764|zh"", ""7070429|zh"", ""8002689|zh"", ""7659370|zh"", ""7512494|zh"", ""7080528|zh""]",0.5,zh
1089395,zh-en,肾小管acidosis types,"[""7085303|en"", ""7085303|es"", ""7085303|zh""]","[""7085303|zh"", ""8002684|zh"", ""7323619|zh"", ""7206984|zh"", ""7476287|zh"", ""670962|zh"", ""7630738|zh"", ""7375416|zh"", ""7676140|zh"", ""7554389|zh""]",0.6666666666666667,zh
1089396,zh-en,管天skylight cost,"[""7085293|en"", ""7085293|es"", ""7085293|zh""]","[""7085293|zh"", ""7411349|zh"", ""7823655|zh"", ""845865|zh"", ""3014489|zh"", ""2461604|zh"", ""7187801|zh"", ""7944265|zh"", ""7805184|zh"", ""7337341|zh""]",1.0,zh
1089399,zh-en,tsp substitute,"[""7085272|en"", ""7085272|es"", ""7085272|zh""]","[""7085272|en"", ""4071319|en"", ""7085272|es"", ""4071319|es"", ""7871931|en"", ""7079489|en"", ""7085264|en"", ""7343268|en"", ""7083936|en"", ""7234660|en""]",1.0,en
1089400,zh-en,ts p政府contact电话,"[""7085264|en"", ""7085264|es"", ""7085264|zh""]","[""7079658|zh"", ""7085264|zh"", ""7283066|zh"", ""7903312|zh"", ""7145230|zh"", ""7085569|zh"", ""7651092|zh"", ""7096647|zh"", ""7078546|zh"", ""7684019|zh""]",0.6666666666666667,zh
1089408,zh-en,troy student population,"[""7085170|en"", ""7085170|es"", ""7085170|zh""]","[""7085170|en"", ""7085170|es"", ""7540748|en"", ""5735008|en"", ""7220784|en"", ""7540748|es"", ""7173708|en"", ""7593588|en"", ""7756178|en"", ""7746596|en""]",1.0,en
1089413,zh-en,tropical animals,"[""7085121|en"", ""7085121|es"", ""7085121|zh""]","[""7085121|en"", ""7085121|es"", ""7732916|en"", ""7476737|en"", ""7638397|en"", ""7638397|es"", ""75420|en"", ""7845452|en"", ""7413718|en"", ""7197007|en""]",1.0,en
1089420,zh-en,triskaidekaphobia symptoms,"[""7085065|en"", ""7085065|es"", ""7085065|zh""]","[""7085065|zh"", ""7990689|zh"", ""7486505|zh"", ""7839944|zh"", ""7592026|zh"", ""7892063|zh"", ""7667726|zh"", ""7170528|zh"", ""7103057|zh"", ""7674392|zh""]",0.5,zh
1089434,zh-en,部落definition,"[""7084934|en"", ""7084934|es"", ""7084934|zh""]","[""7084934|zh"", ""1632809|zh"", ""7199352|zh"", ""7495959|zh"", ""7153085|zh"", ""7958302|zh"", ""7697631|zh"", ""1560741|zh"", ""7878622|zh"", ""7875397|zh""]",0.5,zh
1089437,zh-en,triangle dbt,"[""7084917|en"", ""7084917|es"", ""7084917|zh""]","[""7084917|es"", ""7084917|en"", ""7564801|en"", ""7817612|en"", ""7472337|en"", ""7210550|en"", ""7270447|en"", ""4646792|en"", ""248698|en"", ""7242717|en""]",1.0,es
1089439,zh-en,tri state propane,"[""7084892|en"", ""7084892|es"", ""7084892|zh""]","[""7084892|zh"", ""7346827|zh"", ""7827124|zh"", ""7085272|zh"", ""7307998|zh"", ""4071319|zh"", ""3003239|zh"", ""7105634|zh"", ""2262766|zh"", ""7241512|zh""]",1.0,zh
1089443,zh-en,bula definition,"[""7084844|en"", ""7084844|es"", ""7084844|zh""]","[""7084844|en"", ""7084844|es"", ""7312625|en"", ""8006334|en"", ""7127317|en"", ""7312625|es"", ""7127313|en"", ""7764636|en"", ""7741669|en"", ""7070414|en""]",1.0,en
1089445,zh-en,脊柱滑膜囊肿的treatment,"[""7084828|en"", ""7084828|es"", ""7084828|zh""]","[""7084828|zh"", ""7434863|zh"", ""7098781|zh"", ""7200683|zh"", ""7437797|zh"", ""7844875|zh"", ""7897992|zh"", ""7122419|zh"", ""7735601|zh"", ""7470660|zh""]",0.19999999999999996,zh
1089449,zh-en,污染土壤的treatment,"[""7084792|en"", ""7084792|es"", ""7084792|zh""]","[""7075449|zh"", ""7084792|zh"", ""7854069|zh"", ""7682029|zh"", ""7791046|zh"", ""7224371|zh"", ""7262522|zh"", ""7897804|zh"", ""7085272|zh"", ""7508333|zh""]",0.25,zh
1089451,zh-en,静坐不能treatment剂量,"[""7084753|en"", ""7084753|es"", ""7084753|zh""]","[""7084753|zh"", ""7869151|zh"", ""7161190|zh"", ""7902167|zh"", ""7543956|zh"", ""4631846|zh"", ""7619606|zh"", ""7506788|zh"", ""7443875|zh"", ""7360916|zh""]",0.25,zh
1089461,zh-en,transoral surgery definition,"[""7084659|en"", ""7084659|es"", ""7084659|zh""]","[""7084659|en"", ""7084659|es"", ""7502452|en"", ""7519834|en"", ""7308987|en"", ""7909235|en"", ""7157442|en"", ""7582230|en"", ""7862550|en"", ""7661149|en""]",1.0,en
1089466,zh-en,trans pecos平均temperature,"[""7084608|en"", ""7084608|es"", ""7084608|zh""]","[""7084608|zh"", ""7079395|zh"", ""7605183|zh"", ""2427464|zh"", ""7195319|zh"", ""7079206|zh"", ""7898689|zh"", ""7540667|zh"", ""7250657|zh"", ""7094513|zh""]",0.33333333333333337,zh
1089469,zh-en,trailer挂钩安装成本,"[""1439346|en"", ""1439346|es"", ""1439346|zh""]","[""1439346|zh"", ""3213940|zh"", ""8004916|zh"", ""7538794|zh"", ""7966512|zh"", ""7323090|zh"", ""221891|zh"", ""7076536|zh"", ""2461604|zh"", ""7914365|zh""]",0.25,zh
1089473,zh-en,交易者define,"[""7084522|en"", ""7084522|es"", ""7084522|zh""]","[""7084522|zh"", ""7591523|zh"", ""7970442|zh"", ""7146364|zh"", ""7313355|zh"", ""7098904|zh"", ""7091074|zh"", ""7321071|zh"", ""7099336|zh"", ""7674273|zh""]",0.5,zh
1089474,zh-en,track chair cost,"[""7084514|en"", ""7084514|es"", ""7084514|zh""]","[""7084514|en"", ""7084514|es"", ""7212038|en"", ""1439346|en"", ""7635866|en"", ""7527028|en"", ""7966512|en"", ""7076536|en"", ""7501948|en"", ""7432214|en""]",1.0,en
1089493,zh-en,tourism geography,"[""7084409|en"", ""7084409|es"", ""7084409|zh""]","[""7084409|en"", ""7084409|es"", ""7529596|en"", ""7504730|en"", ""7824968|en"", ""2040215|en"", ""7095246|en"", ""7423979|en"", ""7409749|en"", ""7529596|es""]",1.0,en
1089497,zh-en,total number us school shootings,"[""1433923|en"", ""1433923|es"", ""1433923|zh""]","[""1433923|en"", ""1433923|es"", ""7195268|en"", ""7231993|en"", ""7470240|en"", ""7681614|es"", ""3149452|en"", ""2536541|en"", ""7272362|en"", ""1395477|en""]",1.0,en
1089500,zh-en,tostitos chips卡路里,"[""7084331|en"", ""7084331|es"", ""7084331|zh""]","[""7084331|zh"", ""7946813|zh"", ""7367338|zh"", ""7084331|es"", ""7411875|zh"", ""7084130|zh"", ""7955511|zh"", ""7735081|zh"", ""7413504|zh"", ""7339790|zh""]",0.33333333333333337,zh
1089503,zh-en,torn strain symptoms,"[""7084299|en"", ""7084299|es"", ""7084299|zh""]","[""7084299|en"", ""7210234|en"", ""7572965|en"", ""7851369|en"", ""5840437|en"", ""7958003|en"", ""7113448|en"", ""7812898|en"", ""7513032|en"", ""7467143|en""]",1.0,en
1089505,zh-en,toques的意思,"[""7084271|en"", ""7084271|es"", ""7084271|zh""]","[""7229117|zh"", ""7244486|zh"", ""7261869|zh"", ""7195711|zh"", ""7497502|zh"", ""7497486|zh"", ""7873463|zh"", ""7257216|zh"", ""7640856|zh"", ""7993599|zh""]",0.33333333333333337,zh
1089519,zh-en,tombstone pizza里,"[""7084130|en"", ""7084130|es"", ""7084130|zh""]","[""7084130|zh"", ""7289422|zh"", ""1241761|zh"", ""7225980|zh"", ""3003239|zh"", ""7739661|zh"", ""3045169|zh"", ""2707930|zh"", ""7935682|zh"", ""7485241|zh""]",1.0,zh
1089521,zh-en,tom scott honda nampa idaho phone number,"[""7084111|en"", ""7084111|es"", ""7084111|zh""]","[""7084111|en"", ""7084111|es"", ""7084111|zh"", ""7931613|en"", ""7095246|en"", ""7159146|es"", ""7990236|es"", ""7990236|en"", ""7079075|en"", ""7116854|es""]",1.0,en
1089537,zh-en,溶解度常数是指什么reaction,"[""7083936|en"", ""7083936|es"", ""7083936|zh""]","[""7083936|zh"", ""7360346|zh"", ""249560|zh"", ""7965476|zh"", ""7690521|zh"", ""7492132|zh"", ""7718482|zh"", ""6736855|zh"", ""7757058|zh"", ""7937399|zh""]",0.16666666666666663,zh
1089549,zh-en,buca di beppo corporate number,"[""7083824|en"", ""7083824|es"", ""7083824|zh""]","[""7083824|en"", ""7083824|es"", ""7083824|zh"", ""7116854|es"", ""7116854|en"", ""7887256|es"", ""7852802|es"", ""7883231|es"", ""7572669|es"", ""7077823|es""]",0.4,en
1089551,zh-en,title trust,"[""7083811|en"", ""7083811|es"", ""7083811|zh""]","[""7083811|en"", ""7485202|en"", ""7791040|en"", ""7071616|en"", ""7768638|en"", ""7147274|es"", ""7674081|en"", ""7160173|en"", ""7658420|en"", ""7658420|es""]",1.0,en
1089552,zh-en,什一tithes定义,"[""7083804|en"", ""7083804|es"", ""7083804|zh""]","[""7630225|zh"", ""4516454|zh"", ""7349276|zh"", ""7873463|zh"", ""7550938|zh"", ""7257216|zh"", ""7674081|zh"", ""7407715|zh"", ""7337058|zh"", ""7481658|zh""]",0.5,zh
1089571,zh-en,time zone在柯达， T N,"[""7083595|en"", ""7083595|es"", ""7083595|zh""]","[""7237302|zh"", ""924613|zh"", ""7589675|zh"", ""7679151|zh"", ""7889379|zh"", ""20498|zh"", ""7083595|zh"", ""7237444|zh"", ""7236909|zh"", ""7812355|zh""]",0.5,zh
1089577,zh-en,time restricted eating scientific study,"[""7083542|en"", ""7083542|es"", ""7083542|zh""]","[""7083542|en"", ""443952|en"", ""6393664|en"", ""7083542|es"", ""7394132|en"", ""7741307|en"", ""7741307|es"", ""7083447|en"", ""7376663|en"", ""443952|es""]",1.0,en
1089583,zh-en,time period ancient ghana,"[""7083485|en"", ""7083485|es"", ""7083485|zh""]","[""7083485|en"", ""7083485|es"", ""4064727|en"", ""7224066|en"", ""7808995|en"", ""7589675|en"", ""7152535|en"", ""7851203|en"", ""7796936|en"", ""7662910|en""]",1.0,en
1089586,zh-en,symptoms listeria出现的时间,"[""7083447|en"", ""7083447|es"", ""7083447|zh""]","[""7083447|zh"", ""7438122|zh"", ""7325995|zh"", ""7577483|zh"", ""7392602|zh"", ""7385379|zh"", ""4486381|zh"", ""7421584|zh"", ""7354067|zh"", ""7409612|zh""]",0.5,zh
1089588,zh-en,普韦布洛和科罗拉多泉之间的time distance,"[""7083428|en"", ""7083428|es"", ""7083428|zh""]","[""7083428|zh"", ""7623229|zh"", ""7092164|zh"", ""7423979|zh"", ""5585646|zh"", ""7313153|zh"", ""7657465|zh"", ""7812355|zh"", ""7542305|zh"", ""7118824|zh""]",0.25,zh
1089590,zh-en,time logistics,"[""7083406|en"", ""7083406|es"", ""7083406|zh""]","[""7083406|en"", ""7083406|es"", ""7463025|en"", ""1129179|en"", ""7145212|en"", ""3010845|en"", ""7795377|en"", ""4516454|en"", ""7463025|es"", ""4484371|en""]",1.0,en
1089594,zh-en,time limit legal action,"[""7083362|en"", ""7083362|es"", ""7083362|zh""]","[""7083362|en"", ""6057028|en"", ""7083362|es"", ""392882|en"", ""392882|es"", ""7877769|en"", ""7409661|en"", ""6057028|es"", ""7421082|en"", ""7128294|en""]",1.0,en
1089602,zh-en,time pacific,"[""7083275|en"", ""7083275|es"", ""7083275|zh""]","[""7083275|en"", ""7083275|es"", ""4484371|en"", ""3010845|en"", ""2399341|en"", ""7237344|en"", ""924613|en"", ""20498|en"", ""1614963|en"", ""256757|en""]",1.0,en
1089606,zh-en,time lodi ca,"[""7083239|en"", ""7083239|es"", ""7083239|zh"", ""7083240|en"", ""7083240|es"", ""7083240|zh""]","[""7083239|zh"", ""7083240|zh"", ""7083125|zh"", ""7236909|zh"", ""924613|zh"", ""7236757|zh"", ""7679151|zh"", ""7889379|zh"", ""7922871|zh"", ""7589675|zh""]",1.0,zh
1089610,zh-en,time in dayton ohio now,"[""7083195|en"", ""7083195|es"", ""7083195|zh""]","[""7083195|en"", ""7083195|es"", ""7236941|en"", ""7236940|en"", ""7236941|es"", ""7198850|en"", ""7236940|es"", ""7236848|en"", ""7236887|en"", ""7198850|es""]",1.0,en
1089614,zh-en,time batesville indiana,"[""7083146|en"", ""7083146|es"", ""7083146|zh""]","[""7083146|en"", ""7083146|es"", ""7236848|es"", ""7236848|en"", ""7732463|es"", ""762620|es"", ""762620|en"", ""7633828|en"", ""7468857|en"", ""4484371|en""]",1.0,en
1089616,zh-en,time fort lauderdale,"[""7083125|en"", ""7083125|es"", ""7083125|zh""]","[""7083125|en"", ""7083125|es"", ""7236848|es"", ""7165365|es"", ""7236848|en"", ""7165365|en"", ""7266516|es"", ""7597092|es"", ""7266516|en"", ""7647057|es""]",1.0,en
1089633,zh-en,烤牛ribs的时间和温度,"[""1617370|en"", ""1617370|es"", ""1617370|zh""]","[""7687684|zh"", ""1617370|zh"", ""824559|zh"", ""7875167|zh"", ""6415509|zh"", ""7643825|zh"", ""1580084|zh"", ""7160785|zh"", ""7235073|zh"", ""7344757|zh""]",0.1428571428571429,zh
1089640,zh-en,california的车辆到哪一年需要smog,"[""7082868|en"", ""7082868|es"", ""7082868|zh""]","[""7082868|zh"", ""7627782|zh"", ""7990813|zh"", ""7968067|zh"", ""7067759|zh"", ""7392067|zh"", ""7363818|zh"", ""7198517|zh"", ""7822970|zh"", ""7255617|zh""]",0.375,zh
1089646,zh-en,tickets beer prom,"[""7082789|en"", ""7082789|es"", ""7082789|zh""]","[""7082789|en"", ""7082789|es"", ""7080821|es"", ""7088575|en"", ""7235939|en"", ""7095246|en"", ""7080821|en"", ""7390279|en"", ""7390279|es"", ""7235946|en""]",1.0,en
1089656,zh-en,血小板减少thrombopenia definition,"[""7082678|en"", ""7082678|es"", ""7082678|zh""]","[""7082678|zh"", ""7085279|zh"", ""7259658|zh"", ""1062868|zh"", ""7590955|zh"", ""7546427|zh"", ""7651243|zh"", ""7144964|zh"", ""7220327|zh"", ""7407108|zh""]",0.5,zh
1089657,zh-en,喉咙definition,"[""7082666|en"", ""7082666|es"", ""7082666|zh""]","[""7082666|zh"", ""7633533|zh"", ""7234545|zh"", ""7308987|zh"", ""7372542|zh"", ""5840437|zh"", ""7400007|zh"", ""1418283|zh"", ""7741669|zh"", ""7748280|zh""]",0.5,zh
1089660,zh-en,三种类型的云以及与每种类型associated的内容,"[""7082641|en"", ""7082641|es"", ""7082641|zh""]","[""7082641|zh"", ""7413355|zh"", ""7134197|zh"", ""7830658|zh"", ""8003980|zh"", ""1536464|zh"", ""7234172|zh"", ""7086208|zh"", ""7423979|zh"", ""1594997|zh""]",0.09090909090909094,zh
1089663,zh-en,thorne medipro vegan,"[""7082607|en"", ""7082607|es"", ""7082607|zh""]","[""7082607|es"", ""7082607|en"", ""3870364|en"", ""7450079|en"", ""3870364|es"", ""7450079|es"", ""4337893|es"", ""7188001|es"", ""6124696|es"", ""7879145|en""]",0.6666666666666667,es
1089667,zh-en,thomas schelling strategy conflict,"[""7082559|en"", ""7082559|es"", ""7082559|zh""]","[""7082559|en"", ""7082559|es"", ""7784264|en"", ""3847797|en"", ""7784264|es"", ""7924333|en"", ""960180|en"", ""7288044|en"", ""7924333|es"", ""7721578|en""]",1.0,en
1089671,zh-en,"lfcu在poquoson, va的address","[""7082511|en"", ""7082511|es"", ""7082511|zh""]","[""7082511|zh"", ""7587536|zh"", ""7169778|zh"", ""7689281|zh"", ""7732156|zh"", ""7083824|zh"", ""7721425|zh"", ""7552633|zh"", ""7088695|zh"", ""7487327|zh""]",0.16666666666666663,zh
1089674,zh-en,三十一送礼corporate phone number,"[""7082472|en"", ""7082472|es"", ""7082472|zh""]","[""7082472|zh"", ""7078546|zh"", ""7883231|zh"", ""7584793|zh"", ""7601569|zh"", ""7077823|zh"", ""7889109|zh"", ""7701977|zh"", ""7772311|zh"", ""7496955|zh""]",0.5,zh
1089676,zh-en,口渴define,"[""7082463|en"", ""7082463|es"", ""7082463|zh""]","[""7082463|zh"", ""7379859|zh"", ""7105390|zh"", ""7630178|zh"", ""7747118|zh"", ""7721791|zh"", ""7939684|zh"", ""7420608|zh"", ""7519834|zh"", ""7079772|zh""]",0.5,zh
1089685,zh-en,热信beacon,"[""7082365|en"", ""7082365|es"", ""7082365|zh""]","[""7082365|zh"", ""7217000|zh"", ""7307998|zh"", ""7335442|zh"", ""7171758|zh"", ""7748512|zh"", ""4929785|zh"", ""7477167|zh"", ""7184696|zh"", ""1617370|zh""]",1.0,zh
1089688,zh-en,theory transformational learning,"[""7082331|en"", ""7082331|es"", ""7082331|zh""]","[""7082331|zh"", ""7402976|zh"", ""7773093|zh"", ""7887820|zh"", ""7934596|zh"", ""7555333|zh"", ""7277016|zh"", ""7590811|zh"", ""7870505|zh"", ""5979595|zh""]",1.0,zh
1089695,zh-en,"brookdale st peters, missouri","[""7082259|en"", ""7082259|es"", ""7082259|zh""]","[""7082259|en"", ""7082259|es"", ""7095246|en"", ""588288|en"", ""7265903|en"", ""7104348|en"", ""7078672|en"", ""588288|es"", ""7379640|en"", ""7487327|en""]",1.0,en
1089706,zh-en,enzyme最有效发挥作用的温度是 __ 温度,"[""7082136|en"", ""7082136|es"", ""7082136|zh""]","[""7082136|zh"", ""7079489|zh"", ""7800288|zh"", ""7690521|zh"", ""7213490|zh"", ""7566992|zh"", ""7122592|zh"", ""7933971|zh"", ""7203166|zh"", ""3003239|zh""]",0.125,zh
1089709,zh-en,蛛subarachnoid下腔位于哪两层脑膜之间？,"[""7082093|en"", ""7082093|es"", ""7082093|zh""]","[""7082093|zh"", ""7803677|zh"", ""7399426|zh"", ""175596|zh"", ""7769148|zh"", ""7251223|zh"", ""7518380|zh"", ""7795902|zh"", ""7742369|zh"", ""7164752|zh""]",0.1428571428571429,zh
